number,course_id,cat_num,1s,2s,3s,4s,5s
ENGLISH 41,1481,74158,0,5,21,2,0
ENGLISH 41,1481,74158,0,7,19,3,0
ENGLISH 42,10735,10234,0,0,15,3,0
ENGLISH 43,1482,46007,0,7,9,0,0
ENGLISH 43,1482,46007,0,10,19,1,0
ENGLISH 52,1483,54851,0,9,14,2,0
ENGLISH 52,1483,54851,0,2,15,3,0
ENGLISH 53,10736,98171,0,5,11,3,0
ENGLISH 54,10737,5274,0,7,15,6,0
ENGLISH 55,1484,58318,0,7,15,2,0
ENGLISH 56,10738,56043,0,7,12,1,0
ENGLISH 60,1486,65252,0,1,6,2,0
ENGLISH 60,1486,65252,0,4,13,7,1
ENGLISH 60,1486,65252,0,0,7,2,0
ENGLISH 60,1486,65252,0,0,12,3,0
ENGLISH 61,1487,22636,0,2,16,4,0
ENGLISH 61,1487,22636,1,4,17,4,0
ENGLISH 62,1488,37743,2,4,14,6,0
ENGLISH 62,1488,37743,0,0,16,2,0
ENGLISH 64,1489,69958,0,3,12,7,2
ENGLISH 66,10739,69189,0,3,12,2,0
ENGLISH 67,10740,95113,0,0,7,4,0
ENGLISH 90ac,1490,84274,1,5,4,0,0
ENGLISH 90ad,1491,17645,0,1,12,2,0
ENGLISH 90co,10741,42677,0,1,2,0,0
ENGLISH 90dd,1492,94733,2,2,7,1,0
ENGLISH 90dd,1492,94733,0,7,2,1,0
ENGLISH 90dm,10742,86925,0,0,10,0,0
ENGLISH 90dw,1493,38035,0,0,9,6,0
ENGLISH 90ec,10743,39553,0,1,3,0,0
ENGLISH 90el,1494,14149,0,1,5,0,1
ENGLISH 90eo,1495,65671,0,2,4,0,0
ENGLISH 90et,1496,62966,0,1,6,0,0
ENGLISH 90fd,10745,23333,0,3,9,1,0
ENGLISH 90ga,1497,27098,0,1,5,1,1
ENGLISH 90ga,1497,27098,0,0,5,2,0
ENGLISH 90ga,1497,27098,0,0,1,1,0
ENGLISH 90hb,1498,59051,0,0,4,3,0
ENGLISH 90hb,1498,59051,0,1,7,0,0
ENGLISH 90hb,1498,59051,0,0,7,1,0
ENGLISH 90hb,1498,59051,0,2,2,1,1
ENGLISH 90hj,1499,35457,0,0,2,2,0
ENGLISH 90hs,1500,8795,3,1,1,0,0
ENGLISH 90hs,1500,8795,0,2,7,2,0
ENGLISH 90hs,1500,8795,0,1,4,1,0
ENGLISH 90hs,1500,8795,2,3,5,0,0
ENGLISH 90hs,1500,8795,0,0,4,0,0
ENGLISH 90ht,1501,50564,0,2,6,3,0
ENGLISH 90jk,1502,47859,0,1,5,3,0
ENGLISH 90k,1503,71872,1,3,4,0,0
ENGLISH 90ka,10746,1097,0,2,6,1,0
ENGLISH 90kb,1504,22333,0,2,10,3,0
ENGLISH 90kb,1504,22333,0,3,4,0,0
ENGLISH 90ln,10747,77797,0,0,1,0,0
ENGLISH 90lv,1505,3200,2,5,5,1,0
ENGLISH 90lv,1505,3200,0,5,9,1,0
ENGLISH 90lv,1505,3200,0,1,21,2,0
ENGLISH 90lv,1505,3200,1,6,10,3,0
ENGLISH 90lv,1505,3200,0,3,19,2,0
ENGLISH 90lv,1505,3200,0,2,17,3,0
ENGLISH 90lv,1505,3200,0,4,17,0,0
ENGLISH 90lw,10748,87306,0,0,2,1,0
ENGLISH 90m,1506,11444,0,0,4,2,0
ENGLISH 90nb,10749,12491,0,0,9,3,0
ENGLISH 90ow,1508,4506,0,1,8,2,0
ENGLISH 90ow,1508,4506,0,4,6,4,0
ENGLISH 90ow,1508,4506,1,5,8,0,0
ENGLISH 90pe,1509,56337,0,0,4,2,0
ENGLISH 90pf,10750,80359,0,1,7,0,0
ENGLISH 90pp,1510,32752,0,0,7,3,0
ENGLISH 90qm,1485,4727,0,0,2,1,0
ENGLISH 90qp,1511,6694,0,1,5,2,0
ENGLISH 90qp,1511,6694,0,0,9,6,0
ENGLISH 90qp,1511,6694,0,0,11,2,0
ENGLISH 90qp,1511,6694,0,1,7,5,1
ENGLISH 90qp,1511,6694,0,0,6,5,0
ENGLISH 90sa,10753,95466,0,4,8,1,0
ENGLISH 90sb,1512,3487,0,2,3,1,0
ENGLISH 90sb,1512,3487,0,4,3,4,1
ENGLISH 90sb,1512,3487,0,0,2,1,0
ENGLISH 90sv,1513,99381,0,2,4,4,0
ENGLISH 90th,1514,41658,0,0,6,1,0
ENGLISH 90tv,1515,71453,0,3,9,0,0
ENGLISH 90tv,1515,71453,0,9,6,1,0
ENGLISH 90us,10754,16106,0,0,8,2,0
ENGLISH 90w,1516,56765,0,1,4,1,0
ENGLISH 90wc,1517,86979,0,0,9,1,0
ENGLISH 90wc,1517,86979,0,0,6,2,0
ENGLISH 90wc,1517,86979,0,4,9,2,0
ENGLISH 90we,10755,68015,0,0,10,3,0
ENGLISH 90xa,1518,47371,0,5,5,1,0
ENGLISH 90xa,1518,47371,0,3,8,1,0
ENGLISH 90xa,1518,47371,0,1,10,1,1
ENGLISH 90yp,11461,55945,1,1,7,0,0
ENGLISH 91r,1519,1464,0,0,0,2,0
ENGLISH 98r,1520,3831,0,3,12,2,0
ENGLISH 98r,1520,3831,0,0,6,6,0
ENGLISH 98r,1520,3831,0,0,7,8,0
ENGLISH 98r,1520,3831,0,1,11,9,2
ENGLISH 98r,1520,3831,0,0,17,7,0
ENGLISH 98r,1520,3831,0,1,16,8,1
ENGLISH 98r,1520,3831,0,3,16,12,0
ENGLISH 98r,1520,3831,0,0,13,7,0
ENGLISH 98r,1520,3831,0,0,19,8,3
ENGLISH 98r,1520,3831,0,0,8,8,3
ENGLISH 98r,1520,3831,0,0,15,10,1
ENGLISH 98r,1520,3831,0,0,7,8,1
ENGLISH 98r,1520,3831,0,1,13,8,0
ENGLISH 98r,1520,3831,0,0,11,9,0
ENGLISH 98r,1520,3831,0,1,16,3,0
ENGLISH 99r,1521,3901,0,0,0,3,0
ENGLISH 99r,1521,3901,0,0,1,1,1
ENGLISH Calr,1466,1240,0,0,0,2,2
ENGLISH Calr,1466,1240,0,0,4,3,1
ENGLISH Calr,1466,1240,0,1,7,2,0
ENGLISH Calr,1466,1240,0,1,7,1,0
ENGLISH Calr,1466,1240,1,3,6,1,0
ENGLISH Calr,1466,1240,0,3,7,0,0
ENGLISH Calr,1466,1240,1,0,5,0,0
ENGLISH Camr,1467,2555,0,0,5,3,0
ENGLISH Camr,1467,2555,0,1,3,2,1
ENGLISH Camr,1467,2555,0,1,4,3,0
ENGLISH Camr,1467,2555,0,1,3,0,0
ENGLISH Camr,1467,2555,0,1,4,0,0
ENGLISH Camr,1467,2555,0,1,7,0,0
ENGLISH Camr,1467,2555,0,1,5,0,0
ENGLISH Canr,10605,70584,1,1,4,1,0
ENGLISH Capr,1468,6523,0,1,1,1,1
ENGLISH Capr,1468,6523,1,2,8,1,0
ENGLISH Capr,1468,6523,0,1,7,2,1
ENGLISH Capr,1468,6523,2,0,8,3,2
ENGLISH Capr,1468,6523,0,0,3,3,3
ENGLISH Capr,1468,6523,0,1,4,2,0
ENGLISH Capr,1468,6523,0,1,2,5,1
ENGLISH Capr,1468,6523,0,0,3,4,1
ENGLISH Cbbr,1469,59646,0,3,6,0,0
ENGLISH Cbbr,1469,59646,2,1,6,2,0
ENGLISH Cbbr,1469,59646,0,5,5,1,0
ENGLISH Cbbr,1469,59646,1,4,6,0,0
ENGLISH Cbbr,1469,59646,2,5,1,1,0
ENGLISH Chcr,1470,53445,0,2,5,1,0
ENGLISH Chcr,1470,53445,2,4,5,1,0
ENGLISH Chcr,1470,53445,0,1,2,2,0
ENGLISH Chcr,1470,53445,3,5,0,0,0
ENGLISH Chcr,1470,53445,1,4,2,1,0
ENGLISH Chcr,1470,53445,0,6,3,0,0
ENGLISH Ckr,1471,6781,0,0,6,2,0
ENGLISH Ckr,1471,6781,0,1,3,1,0
ENGLISH Ckr,1471,6781,0,0,2,0,0
ENGLISH Ckr,1471,6781,0,2,4,0,0
ENGLISH Ckr,1471,6781,0,1,4,1,0
ENGLISH Ckr,1471,6781,0,0,5,1,0
ENGLISH Ckr,1471,6781,0,0,3,3,0
ENGLISH Ckr,1471,6781,0,0,4,3,1
ENGLISH Ckr,1471,6781,0,1,3,2,0
ENGLISH Ckr,1471,6781,0,0,4,2,0
ENGLISH Ckr,1471,6781,0,3,2,0,0
ENGLISH Ckr,1471,6781,0,4,4,0,1
ENGLISH Ckr,1471,6781,1,1,6,1,0
ENGLISH Ckr,1471,6781,0,2,6,1,0
ENGLISH Clr,1472,6121,1,3,3,1,0
ENGLISH Clr,1472,6121,0,1,5,0,0
ENGLISH Clr,1472,6121,0,1,5,0,0
ENGLISH Clr,1472,6121,0,2,7,3,0
ENGLISH Clr,1472,6121,0,1,3,2,1
ENGLISH Clr,1472,6121,0,6,10,1,0
ENGLISH Clr,1472,6121,0,0,9,1,0
ENGLISH Clr,1472,6121,0,3,14,4,0
ENGLISH Clr,1472,6121,0,1,8,0,0
ENGLISH Clr,1472,6121,0,5,13,2,0
ENGLISH Clr,1472,6121,1,2,7,0,0
ENGLISH Clr,1472,6121,0,5,17,0,0
ENGLISH Clr,1472,6121,0,3,7,1,0
ENGLISH Clr,1472,6121,1,4,15,0,0
ENGLISH Clr,1472,6121,1,2,4,0,0
ENGLISH Cnfr,1473,6740,0,0,4,3,0
ENGLISH Cnfr,1473,6740,0,2,10,0,0
ENGLISH Cnfr,1473,6740,0,4,5,0,0
ENGLISH Cnfr,1473,6740,1,1,8,1,0
ENGLISH Cnfr,1473,6740,0,3,4,1,0
ENGLISH Cnfr,1473,6740,0,0,8,2,0
ENGLISH Cnfr,1473,6740,0,1,9,0,0
ENGLISH Cnfr,1473,6740,0,1,9,1,0
ENGLISH Cnfr,1473,6740,0,2,7,3,0
ENGLISH Cnfr,1473,6740,0,0,7,1,0
ENGLISH Cnfr,1473,6740,0,1,9,1,0
ENGLISH Cnfr,1473,6740,0,1,9,0,0
ENGLISH Cnnr,1474,2121,0,1,4,0,0
ENGLISH Cnnr,1474,2121,0,0,7,1,0
ENGLISH Cnnr,1474,2121,0,0,5,2,0
ENGLISH Cnnr,1474,2121,0,0,6,3,1
ENGLISH Cnnr,1474,2121,0,0,7,0,0
ENGLISH Cnnr,1474,2121,0,0,3,1,1
ENGLISH Cnnr,1474,2121,2,0,3,3,0
ENGLISH Cnnr,1474,2121,0,2,5,1,1
ENGLISH Cnnr,1474,2121,0,2,7,0,0
ENGLISH Cnnr,1474,2121,1,1,7,1,0
ENGLISH Cnnr,1474,2121,0,2,7,1,1
ENGLISH Cnnr,1474,2121,0,1,3,1,0
ENGLISH Cpwr,1475,4606,0,0,6,1,0
ENGLISH Cpwr,1475,4606,0,2,6,3,0
ENGLISH Cpwr,1475,4606,0,0,3,6,0
ENGLISH Cpwr,1475,4606,1,1,3,1,0
ENGLISH Cpwr,1475,4606,0,0,4,4,0
ENGLISH Cpwr,1475,4606,0,1,5,1,1
ENGLISH Crr,1476,1893,0,0,6,4,0
ENGLISH Crr,1476,1893,1,0,5,3,0
ENGLISH Crr,1476,1893,0,1,6,2,1
ENGLISH Crr,1476,1893,0,1,7,0,1
ENGLISH Crr,1476,1893,0,3,5,2,0
ENGLISH Crr,1476,1893,0,3,7,2,1
ENGLISH Crr,1476,1893,0,1,6,4,0
ENGLISH Crr,1476,1893,0,2,8,1,0
ENGLISH Crr,1476,1893,2,5,4,1,0
ENGLISH Crr,1476,1893,0,1,6,4,0
ENGLISH Crr,1476,1893,1,3,4,4,0
ENGLISH Crr,1476,1893,0,4,7,0,0
ENGLISH Crr,1476,1893,2,0,6,2,0
ENGLISH Crr,1476,1893,0,3,7,1,0
ENGLISH Crr,1476,1893,0,1,7,1,0
ENGLISH Crr,1476,1893,0,4,3,2,0
ENGLISH Ctr,1477,7175,0,0,3,1,0
ENGLISH Ctr,1477,7175,0,3,3,1,0
ENGLISH Ctr,1477,7175,0,2,4,2,0
ENGLISH Ctr,1477,7175,2,2,5,0,0
ENGLISH Ctr,1477,7175,0,2,5,2,1
ENGLISH Ctr,1477,7175,0,1,3,2,0
ENGLISH Ctr,1477,7175,0,1,7,1,0
ENGLISH Ctr,1477,7175,0,2,7,2,0
ENGLISH Ctr,1477,7175,0,2,8,1,1
ENGLISH Ctr,1477,7175,0,2,9,0,0
ENGLISH Ctr,1477,7175,0,1,9,1,0
ENGLISH Ctr,1477,7175,0,1,8,0,0
ENGLISH Ctr,1477,7175,0,0,9,1,0
ENGLISH Ctr,1477,7175,0,2,6,2,0
ENGLISH Ctr,1477,7175,0,3,1,0,0
ENGLISH Cvr,11477,1223,1,2,3,2,0
ENGLISH Cwar,1478,88347,0,3,5,3,0
ENGLISH Cwar,1478,88347,0,2,10,0,0
ENGLISH Cwar,1478,88347,0,2,6,2,1
ENGLISH Cwar,1478,88347,1,1,4,3,2
ENGLISH Cwar,1478,88347,0,0,5,2,1
ENGLISH Cwar,1478,88347,0,1,6,2,0
ENGLISH Cwar,1478,88347,1,0,8,1,0
ENGLISH Cwar,1478,88347,1,2,5,2,1
ENGLISH Cwar,1478,88347,0,0,6,2,1
ENGLISH Cwar,1478,88347,0,1,3,0,0
ENGLISH Cwfr,1479,21718,0,0,9,1,0
ENGLISH Cwfr,1479,21718,0,5,3,3,0
ENGLISH Cwfr,1479,21718,0,3,6,2,0
ENGLISH Cwfr,1479,21718,1,0,8,1,0
ENGLISH Cwfr,1479,21718,1,4,4,2,0
ENGLISH Cwfr,1479,21718,1,1,7,0,1
ENGLISH Cwfr,1479,21718,1,2,4,4,0
ENGLISH Cwfr,1479,21718,2,3,7,1,0
ENGLISH Cwfr,1479,21718,1,4,5,1,0
ENGLISH Cwfr,1479,21718,1,1,7,0,0
ESPP 10,1566,6383,1,2,14,5,0
ESPP 10,1566,6383,0,0,19,12,0
ESPP 10,1566,6383,0,1,10,20,3
ESPP 10,1566,6383,1,3,21,7,0
ESPP 10,1566,6383,1,6,28,4,1
ESPP 10,1566,6383,0,2,25,10,0
ESPP 10,1566,6383,0,4,27,7,1
ESPP 10,1566,6383,0,1,18,11,1
ESPP 11,10784,79625,0,2,17,3,1
ESPP 44,10785,51505,0,5,1,0,0
ESPP 77,10786,11172,0,2,24,3,1
ESPP 78,1567,3613,1,2,9,3,1
ESPP 78,1567,3613,0,3,17,10,0
ESPP 78,1567,3613,0,1,15,6,1
ESPP 78,1567,3613,0,0,21,22,5
ESPP 78,1567,3613,0,3,15,28,6
ESPP 78,1567,3613,0,0,7,6,0
ESPP 90a,1568,2189,0,9,4,0,0
ESPP 90a,1568,2189,1,6,0,0,0
ESPP 90a,1568,2189,1,10,7,0,0
ESPP 90a,1568,2189,1,8,7,0,0
ESPP 90c,1569,3792,1,1,2,0,0
ESPP 90c,1569,3792,0,4,6,0,0
ESPP 90c,1569,3792,0,4,4,0,0
ESPP 90c,1569,3792,0,4,5,0,0
ESPP 90c,1569,3792,0,10,1,0,0
ESPP 90c,1569,3792,0,9,5,0,0
ESPP 90e,1570,6879,0,1,4,0,0
ESPP 90e,1570,6879,3,3,3,0,0
ESPP 90e,1570,6879,0,0,5,0,0
ESPP 90e,1570,6879,2,9,3,0,0
ESPP 90e,1570,6879,0,2,3,0,0
ESPP 90j,1571,9841,0,2,2,2,0
ESPP 90j,1571,9841,0,0,8,0,0
ESPP 90j,1571,9841,0,2,5,2,0
ESPP 90j,1571,9841,0,3,5,8,1
ESPP 90j,1571,9841,0,0,3,2,0
ESPP 90j,1571,9841,0,1,9,2,0
ESPP 90j,1571,9841,0,0,11,0,0
ESPP 90n,1572,8477,2,2,4,0,0
ESPP 90n,1572,8477,2,7,2,0,0
ESPP 90n,1572,8477,4,9,5,0,0
ESPP 90p,1573,62576,1,5,6,0,0
ESPP 90p,1573,62576,1,3,2,0,0
ESPP 90p,1573,62576,4,4,9,0,0
ESPP 90p,1573,62576,1,7,2,1,0
ESPP 90s,1575,53953,4,9,12,0,0
ESPP 90s,1575,53953,2,9,9,0,1
ESPP 90s,1575,53953,1,11,16,0,0
ESPP 90s,1575,53953,0,8,10,0,0
ESPP 90t,1576,40047,0,10,6,0,0
ESPP 90t,1576,40047,1,3,1,0,0
ESPP 90t,1576,40047,0,2,1,0,0
ESPP 90v,1577,74118,0,0,4,2,0
ESPP 90w,10787,19594,0,0,8,2,0
ETH-REASON 11,1979,6441,4,10,65,22,1
ETH-REASON 11,1979,6441,2,25,49,8,1
ETH-REASON 11,1979,6441,4,28,50,10,3
ETH-REASON 11,1979,6441,0,14,69,21,0
ETH-REASON 11,1979,6441,0,3,7,2,0
ETH-REASON 12,1980,5064,3,5,31,5,1
ETH-REASON 12,1980,5064,6,20,52,18,2
ETH-REASON 12,1980,5064,2,9,9,0,0
ETH-REASON 12,1980,5064,4,8,12,2,0
ETH-REASON 13,1981,6507,1,4,19,6,1
ETH-REASON 13,1981,6507,1,2,15,1,0
ETH-REASON 14,1982,2255,1,18,28,8,3
ETH-REASON 15,1983,1321,0,4,15,6,4
ETH-REASON 15,1983,1321,0,0,7,10,4
ETH-REASON 18,1986,9742,30,147,175,29,1
ETH-REASON 18,1986,9742,47,198,211,14,4
ETH-REASON 18,1986,9742,84,289,260,18,2
ETH-REASON 20,1988,2401,3,12,32,13,4
ETH-REASON 20,1988,2401,0,4,18,10,1
ETH-REASON 20,1988,2401,3,5,22,20,3
ETH-REASON 20,1988,2401,1,0,12,4,0
ETH-REASON 21,1989,7778,40,60,55,2,1
ETH-REASON 21,1989,7778,1,46,56,24,2
ETH-REASON 22,1990,3753,19,101,451,139,7
ETH-REASON 22,1990,3753,7,71,204,64,1
ETH-REASON 24,1992,72195,2,26,74,23,5
ETH-REASON 24,1992,72195,5,24,67,17,3
ETH-REASON 24,1992,72195,0,2,10,4,0
ETH-REASON 26,1993,12763,0,4,16,22,4
ETH-REASON 27,1994,642,0,1,6,9,2
ETH-REASON 28,1995,27743,0,16,61,18,0
ETH-REASON 28,1995,27743,0,10,41,15,2
ETH-REASON 28,1995,27743,0,5,20,5,0
ETH-REASON 29,1996,21034,0,1,14,8,3
ETH-REASON 30,1997,12206,2,22,57,19,2
ETH-REASON 30,1997,12206,1,15,40,6,0
ETH-REASON 31,1998,48904,4,6,26,7,0
ETH-REASON 31,1998,48904,5,12,35,8,0
ETH-REASON 31,1998,48904,4,10,20,2,1
ETH-REASON 32,1999,83151,4,23,37,9,0
ETH-REASON 33,2000,46736,7,41,117,24,2
ETH-REASON 34,2001,80651,1,10,51,18,2
ETH-REASON 35,2002,35187,3,36,49,19,5
ETH-REASON 36,11438,37678,5,41,55,6,0
ETH-REASON 37,10969,81501,0,15,44,11,1
EXPOS 10,1597,6344,0,5,57,14,3
EXPOS 10,1597,6344,2,2,49,14,0
EXPOS 10,1597,6344,1,7,80,20,3
EXPOS 10,1597,6344,2,21,93,16,0
EXPOS 10.001,1580,77429,1,2,6,1,0
EXPOS 10.001,1580,77429,0,3,7,0,0
EXPOS 10.001,1580,77429,0,1,9,0,0
EXPOS 10.001,1580,77429,0,3,5,2,0
EXPOS 10.002,1581,25907,0,2,5,0,0
EXPOS 10.002,1581,25907,0,2,4,1,0
EXPOS 10.002,1581,25907,0,0,6,1,0
EXPOS 10.003,1582,92536,0,2,5,2,0
EXPOS 10.003,1582,92536,0,4,5,0,0
EXPOS 10.003,1582,92536,0,2,6,1,0
EXPOS 10.003,1582,92536,0,3,7,0,0
EXPOS 10.004,1583,41014,0,1,9,0,0
EXPOS 10.004,1583,41014,0,1,5,1,0
EXPOS 10.004,1583,41014,0,1,7,1,0
EXPOS 10.004,1583,41014,0,1,5,3,0
EXPOS 10.005,1584,56121,0,3,6,0,0
EXPOS 10.005,1584,56121,0,2,5,1,1
EXPOS 10.005,1584,56121,0,4,6,0,0
EXPOS 10.005,1584,56121,0,1,7,2,0
EXPOS 10.006,1585,71228,0,4,2,2,0
EXPOS 10.006,1585,71228,0,0,8,1,0
EXPOS 10.006,1585,71228,0,1,6,3,0
EXPOS 10.006,1585,71228,0,2,7,1,0
EXPOS 10.007,1586,86335,0,1,8,1,0
EXPOS 10.007,1586,86335,0,0,9,0,0
EXPOS 10.007,1586,86335,0,3,4,1,0
EXPOS 10.007,1586,86335,0,4,3,3,0
EXPOS 10.008,1587,34813,0,1,8,1,0
EXPOS 10.008,1587,34813,0,1,8,1,0
EXPOS 10.008,1587,34813,0,2,7,1,0
EXPOS 10.008,1587,34813,0,2,8,0,0
EXPOS 10.009,1588,65027,1,4,5,0,0
EXPOS 10.009,1588,65027,0,3,7,0,0
EXPOS 10.009,1588,65027,0,1,6,1,0
EXPOS 10.009,1588,65027,0,4,4,1,0
EXPOS 10.010,1589,13505,0,3,6,0,0
EXPOS 10.010,1589,13505,0,3,7,0,0
EXPOS 10.010,1589,13505,0,2,7,0,0
EXPOS 10.010,1589,13505,0,2,6,2,0
EXPOS 10.011,1590,80134,0,1,7,0,0
EXPOS 10.011,1590,80134,0,4,4,1,1
EXPOS 10.011,1590,80134,1,0,8,1,0
EXPOS 10.011,1590,80134,0,1,5,1,0
EXPOS 10.012,1591,28612,0,0,8,2,0
EXPOS 10.012,1591,28612,0,3,6,0,0
EXPOS 10.012,1591,28612,0,1,8,1,0
EXPOS 10.012,1591,28612,0,4,4,1,1
EXPOS 10.013,1592,95241,0,0,6,1,0
EXPOS 10.013,1592,95241,1,2,4,2,0
EXPOS 10.013,1592,95241,0,0,5,2,0
EXPOS 10.013,1592,95241,1,4,3,0,0
EXPOS 10.014,1593,43719,0,2,6,2,0
EXPOS 10.014,1593,43719,1,3,5,0,0
EXPOS 10.014,1593,43719,0,0,7,1,0
EXPOS 10.014,1593,43719,0,2,4,1,0
EXPOS 10.015,1594,58826,0,1,6,2,0
EXPOS 10.015,1594,58826,0,2,8,0,0
EXPOS 10.015,1594,58826,0,1,8,1,0
EXPOS 10.015,1594,58826,0,1,7,3,0
EXPOS 10.016,1595,84655,0,2,8,0,0
EXPOS 10.016,1595,84655,0,3,5,1,0
EXPOS 10.016,1595,84655,0,4,5,0,0
EXPOS 10.017,1596,74635,0,0,9,0,0
EXPOS 20,1749,5518,1,7,250,202,42
EXPOS 20,1749,5518,5,34,303,186,42
EXPOS 20,1749,5518,1,30,248,208,36
EXPOS 20,1749,5518,4,46,356,290,40
EXPOS 20,1749,5518,3,36,324,255,50
EXPOS 20,1749,5518,1,71,445,265,47
EXPOS 20,1749,5518,4,80,438,203,29
EXPOS 20,1749,5518,6,68,507,231,39
EXPOS 20.001,1598,53084,0,1,7,4,2
EXPOS 20.001,1598,53084,0,1,10,4,0
EXPOS 20.001,1598,53084,0,0,8,6,0
EXPOS 20.002,1599,68191,0,0,8,4,2
EXPOS 20.002,1599,68191,0,1,9,2,2
EXPOS 20.002,1599,68191,0,0,9,6,0
EXPOS 20.003,1600,16669,0,1,7,3,1
EXPOS 20.003,1600,16669,0,1,6,2,2
EXPOS 20.003,1600,16669,0,0,6,7,2
EXPOS 20.004,1601,83298,0,0,5,7,0
EXPOS 20.004,1601,83298,0,1,7,4,0
EXPOS 20.004,1601,83298,0,1,7,6,1
EXPOS 20.005,1602,40682,0,2,10,1,0
EXPOS 20.005,1602,40682,0,3,7,4,0
EXPOS 20.006,1603,49588,0,1,9,3,0
EXPOS 20.006,1603,49588,0,2,9,2,0
EXPOS 20.007,1604,64695,0,4,4,4,0
EXPOS 20.012,1605,77097,0,2,10,3,0
EXPOS 20.012,1605,77097,0,1,8,3,2
EXPOS 20.012,1605,77097,0,1,8,5,1
EXPOS 20.012,1605,77097,0,2,7,4,2
EXPOS 20.013,1606,25575,0,2,8,4,0
EXPOS 20.013,1606,25575,1,3,9,1,0
EXPOS 20.013,1606,25575,0,1,10,1,3
EXPOS 20.013,1606,25575,0,0,7,5,0
EXPOS 20.018,1607,70896,0,2,12,1,0
EXPOS 20.019,1608,19374,0,5,9,1,0
EXPOS 20.020,1609,86003,0,2,10,3,0
EXPOS 20.020,1609,86003,2,2,8,2,0
EXPOS 20.020,1609,86003,0,2,10,3,0
EXPOS 20.020,1609,86003,1,1,8,2,0
EXPOS 20.021,1610,34481,0,3,8,2,0
EXPOS 20.021,1610,34481,0,4,8,2,0
EXPOS 20.021,1610,34481,0,4,9,0,0
EXPOS 20.021,1610,34481,0,4,6,0,0
EXPOS 20.034,1611,15878,0,1,12,0,1
EXPOS 20.036,1613,30985,0,0,11,3,0
EXPOS 20.037,1614,97614,0,3,7,1,0
EXPOS 20.038,1615,46092,0,4,8,3,0
EXPOS 20.043,11478,39891,0,1,3,7,1
EXPOS 20.044,11479,54998,0,2,4,3,0
EXPOS 20.046,1616,18583,0,1,6,7,0
EXPOS 20.046,1616,18583,0,1,13,2,0
EXPOS 20.046,1616,18583,0,1,9,4,0
EXPOS 20.046,1616,18583,0,2,10,2,0
EXPOS 20.047,1617,85212,0,3,10,2,0
EXPOS 20.047,1617,85212,0,1,8,4,0
EXPOS 20.047,1617,85212,0,0,9,3,2
EXPOS 20.047,1617,85212,0,0,9,4,1
EXPOS 20.048,1618,48797,0,1,10,2,0
EXPOS 20.048,1618,48797,0,0,6,7,0
EXPOS 20.048,1618,48797,0,0,8,3,1
EXPOS 20.049,1619,63904,0,0,9,3,0
EXPOS 20.049,1619,63904,0,1,9,4,0
EXPOS 20.049,1619,63904,0,0,11,3,0
EXPOS 20.059,1624,57703,0,1,5,4,0
EXPOS 20.059,1624,57703,0,1,8,6,0
EXPOS 20.059,1624,57703,0,0,9,4,1
EXPOS 20.060,1625,21288,0,0,6,3,0
EXPOS 20.060,1625,21288,0,1,8,2,3
EXPOS 20.061,1626,87917,0,0,5,4,2
EXPOS 20.061,1626,87917,0,0,5,4,2
EXPOS 20.061,1626,87917,0,0,8,2,0
EXPOS 20.061,1626,87917,0,1,4,6,0
EXPOS 20.062,1627,36395,0,0,8,4,0
EXPOS 20.062,1627,36395,0,1,8,4,2
EXPOS 20.062,1627,36395,0,1,5,2,0
EXPOS 20.063,1628,51502,0,0,11,2,0
EXPOS 20.063,1628,51502,0,2,6,6,1
EXPOS 20.063,1628,51502,0,0,11,3,1
EXPOS 20.063,1628,51502,0,1,9,3,1
EXPOS 20.064,1629,66609,0,1,11,2,0
EXPOS 20.064,1629,66609,0,5,8,2,0
EXPOS 20.064,1629,66609,0,0,9,5,1
EXPOS 20.064,1629,66609,0,2,8,5,0
EXPOS 20.065,1630,15087,0,1,12,1,1
EXPOS 20.065,1630,15087,0,1,7,5,1
EXPOS 20.065,1630,15087,0,0,13,2,0
EXPOS 20.065,1630,15087,0,2,6,3,0
EXPOS 20.066,1631,81716,0,0,2,6,1
EXPOS 20.066,1631,81716,1,0,6,7,1
EXPOS 20.066,1631,81716,0,0,6,9,0
EXPOS 20.067,1632,30194,0,0,4,6,0
EXPOS 20.067,1632,30194,0,0,9,6,0
EXPOS 20.067,1632,30194,0,0,3,6,5
EXPOS 20.068,1633,96823,0,0,8,7,0
EXPOS 20.068,1633,96823,0,0,6,7,1
EXPOS 20.068,1633,96823,0,0,5,8,1
EXPOS 20.069,1634,45301,0,0,6,8,0
EXPOS 20.069,1634,45301,0,1,5,9,1
EXPOS 20.069,1634,45301,0,0,5,10,1
EXPOS 20.070,1635,97946,0,1,8,3,0
EXPOS 20.070,1635,97946,0,2,8,4,0
EXPOS 20.070,1635,97946,0,2,8,5,0
EXPOS 20.071,1636,46424,0,1,10,4,0
EXPOS 20.071,1636,46424,0,1,11,3,0
EXPOS 20.071,1636,46424,0,2,10,3,0
EXPOS 20.072,1637,61531,0,2,11,1,1
EXPOS 20.072,1637,61531,0,2,10,2,0
EXPOS 20.073,1638,10009,0,1,9,4,0
EXPOS 20.073,1638,10009,0,1,7,7,0
EXPOS 20.078,1639,54207,0,1,8,5,0
EXPOS 20.078,1639,54207,0,2,6,6,1
EXPOS 20.078,1639,54207,0,1,9,2,0
